Job:spol_pre2023,Version:21.20,Units:Metres
bridge_thal32,2803926.026,1175185.810,1489.063,7.1
bridge_thal33,2803936.109,1175198.628,1489.344,7.1
bridge_thal34,2803941.526,1175207.236,1489.408,7.1
bridge_thal35,2803957.237,1175218.127,1489.672,7.1
bridge_thal36,2803971.208,1175224.187,1489.829,7.1
bridge_thal37,2803989.187,1175233.685,1489.800,7.1
bridge_thal38,2803993.640,1175236.011,1489.848,7.1
bridge_thal39,2804005.377,1175233.702,1490.348,7.1
bridge_thal40,2804014.386,1175238.089,1490.769,7.1
bridge_thal41,2804026.645,1175246.068,1490.818,7.1
bridge_thal42,2804040.020,1175251.086,1490.988,7.1
bridge_thal43,2804049.707,1175255.669,1490.975,7.1
bridge_thal44,2804056.569,1175257.084,1490.947,7.1
bridge_thal45,2804065.423,1175259.987,1491.292,7.1
bridge_thal46,2804076.882,1175261.854,1491.565,7.1
bridge_thal47,2804087.849,1175264.912,1491.478,7.1
bridge_thal48,2804092.222,1175265.762,1491.808,7.1
bridge_thal49,2804096.546,1175263.232,1491.700,7.1
bridge_thal50,2804106.730,1175260.750,1491.952,7.1
bridge_thal51,2804113.322,1175253.415,1491.724,7.1
bridge_thal52,2804123.083,1175253.781,1492.020,7.1
bridge_thal53,2804132.684,1175258.571,1492.448,7.1
bridge_thal54,2804143.980,1175265.370,1492.553,7.1
